,date,type_objet,nombre_objets_perdus
4002,2020-11-27 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",64
4003,2020-11-27 00:00:00+00:00,"Articles d'enfants, de puériculture",4
4004,2020-11-27 00:00:00+00:00,"Articles de sport, loisirs, camping",2
4005,2020-11-27 00:00:00+00:00,Articles médicaux,2
4006,2020-11-27 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",154
4007,2020-11-27 00:00:00+00:00,"Bijoux, montres",6
4008,2020-11-27 00:00:00+00:00,"Clés, porte-clés, badge magnétique",30
4009,2020-11-27 00:00:00+00:00,Divers,11
4010,2020-11-27 00:00:00+00:00,Instruments de musique,5
4011,2020-11-27 00:00:00+00:00,"Livres, articles de papéterie",11
4012,2020-11-27 00:00:00+00:00,Optique,24
4013,2020-11-27 00:00:00+00:00,Parapluies,3
4014,2020-11-27 00:00:00+00:00,Pièces d'identités et papiers personnels,34
4015,2020-11-27 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",65
4016,2020-11-27 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",8
4017,2020-11-27 00:00:00+00:00,"Vêtements, chaussures",37
4018,2020-12-04 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",100
4019,2020-12-04 00:00:00+00:00,"Articles d'enfants, de puériculture",7
4020,2020-12-04 00:00:00+00:00,"Articles de sport, loisirs, camping",3
4021,2020-12-04 00:00:00+00:00,Articles médicaux,1
4022,2020-12-04 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",201
4023,2020-12-04 00:00:00+00:00,"Bijoux, montres",2
4024,2020-12-04 00:00:00+00:00,"Clés, porte-clés, badge magnétique",24
4025,2020-12-04 00:00:00+00:00,Divers,11
4026,2020-12-04 00:00:00+00:00,Instruments de musique,3
4027,2020-12-04 00:00:00+00:00,"Livres, articles de papéterie",11
4028,2020-12-04 00:00:00+00:00,Optique,24
4029,2020-12-04 00:00:00+00:00,Parapluies,6
4030,2020-12-04 00:00:00+00:00,Pièces d'identités et papiers personnels,39
4031,2020-12-04 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",74
4032,2020-12-04 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",12
4033,2020-12-04 00:00:00+00:00,"Vêtements, chaussures",39
4034,2020-12-11 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",104
4035,2020-12-11 00:00:00+00:00,"Articles d'enfants, de puériculture",3
4036,2020-12-11 00:00:00+00:00,"Articles de sport, loisirs, camping",3
4037,2020-12-11 00:00:00+00:00,Articles médicaux,3
4038,2020-12-11 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",218
4039,2020-12-11 00:00:00+00:00,"Bijoux, montres",2
4040,2020-12-11 00:00:00+00:00,"Clés, porte-clés, badge magnétique",22
4041,2020-12-11 00:00:00+00:00,Divers,15
4042,2020-12-11 00:00:00+00:00,Instruments de musique,5
4043,2020-12-11 00:00:00+00:00,"Livres, articles de papéterie",12
4044,2020-12-11 00:00:00+00:00,Optique,42
4045,2020-12-11 00:00:00+00:00,Parapluies,4
4046,2020-12-11 00:00:00+00:00,Pièces d'identités et papiers personnels,46
4047,2020-12-11 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",84
4048,2020-12-11 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",12
4049,2020-12-11 00:00:00+00:00,"Vêtements, chaussures",40
4050,2020-12-18 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",144
4051,2020-12-18 00:00:00+00:00,"Articles d'enfants, de puériculture",4
4052,2020-12-18 00:00:00+00:00,"Articles de sport, loisirs, camping",10
4053,2020-12-18 00:00:00+00:00,Articles médicaux,3
4054,2020-12-18 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",306
4055,2020-12-18 00:00:00+00:00,"Bijoux, montres",10
4056,2020-12-18 00:00:00+00:00,"Clés, porte-clés, badge magnétique",34
4057,2020-12-18 00:00:00+00:00,Divers,26
4058,2020-12-18 00:00:00+00:00,Instruments de musique,2
4059,2020-12-18 00:00:00+00:00,"Livres, articles de papéterie",23
4060,2020-12-18 00:00:00+00:00,Optique,33
4061,2020-12-18 00:00:00+00:00,Parapluies,7
4062,2020-12-18 00:00:00+00:00,Pièces d'identités et papiers personnels,63
4063,2020-12-18 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",107
4064,2020-12-18 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",18
4065,2020-12-18 00:00:00+00:00,"Vêtements, chaussures",76
4066,2020-12-25 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",163
4067,2020-12-25 00:00:00+00:00,"Articles d'enfants, de puériculture",3
4068,2020-12-25 00:00:00+00:00,"Articles de sport, loisirs, camping",6
4069,2020-12-25 00:00:00+00:00,Articles médicaux,7
4070,2020-12-25 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",373
4071,2020-12-25 00:00:00+00:00,"Bijoux, montres",10
4072,2020-12-25 00:00:00+00:00,"Clés, porte-clés, badge magnétique",35
4073,2020-12-25 00:00:00+00:00,Divers,25
4074,2020-12-25 00:00:00+00:00,Instruments de musique,5
4075,2020-12-25 00:00:00+00:00,"Livres, articles de papéterie",8
4076,2020-12-25 00:00:00+00:00,Optique,37
4077,2020-12-25 00:00:00+00:00,Parapluies,19
4078,2020-12-25 00:00:00+00:00,Pièces d'identités et papiers personnels,61
4079,2020-12-25 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",118
4080,2020-12-25 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",15
4081,2020-12-25 00:00:00+00:00,"Vêtements, chaussures",93
4082,2021-01-01 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",134
4083,2021-01-01 00:00:00+00:00,"Articles d'enfants, de puériculture",9
4084,2021-01-01 00:00:00+00:00,"Articles de sport, loisirs, camping",12
4085,2021-01-01 00:00:00+00:00,Articles médicaux,6
4086,2021-01-01 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",380
4087,2021-01-01 00:00:00+00:00,"Bijoux, montres",6
4088,2021-01-01 00:00:00+00:00,"Clés, porte-clés, badge magnétique",22
4089,2021-01-01 00:00:00+00:00,Divers,26
4090,2021-01-01 00:00:00+00:00,Instruments de musique,8
4091,2021-01-01 00:00:00+00:00,"Livres, articles de papéterie",12
4092,2021-01-01 00:00:00+00:00,Optique,36
4093,2021-01-01 00:00:00+00:00,Parapluies,7
4094,2021-01-01 00:00:00+00:00,Pièces d'identités et papiers personnels,62
4095,2021-01-01 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",97
4096,2021-01-01 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",15
4097,2021-01-01 00:00:00+00:00,"Vêtements, chaussures",92
4098,2021-01-08 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",153
4099,2021-01-08 00:00:00+00:00,"Articles d'enfants, de puériculture",18
4100,2021-01-08 00:00:00+00:00,"Articles de sport, loisirs, camping",7
4101,2021-01-08 00:00:00+00:00,Articles médicaux,5
4102,2021-01-08 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",393
4103,2021-01-08 00:00:00+00:00,"Bijoux, montres",8
4104,2021-01-08 00:00:00+00:00,"Clés, porte-clés, badge magnétique",49
4105,2021-01-08 00:00:00+00:00,Divers,22
4106,2021-01-08 00:00:00+00:00,Instruments de musique,3
4107,2021-01-08 00:00:00+00:00,"Livres, articles de papéterie",12
4108,2021-01-08 00:00:00+00:00,Optique,35
4109,2021-01-08 00:00:00+00:00,Parapluies,8
4110,2021-01-08 00:00:00+00:00,Pièces d'identités et papiers personnels,61
4111,2021-01-08 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",106
4112,2021-01-08 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",19
4113,2021-01-08 00:00:00+00:00,"Vêtements, chaussures",77
4114,2021-01-15 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",162
4115,2021-01-15 00:00:00+00:00,"Articles d'enfants, de puériculture",4
4116,2021-01-15 00:00:00+00:00,"Articles de sport, loisirs, camping",5
4117,2021-01-15 00:00:00+00:00,Articles médicaux,1
4118,2021-01-15 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",326
4119,2021-01-15 00:00:00+00:00,"Bijoux, montres",5
4120,2021-01-15 00:00:00+00:00,"Clés, porte-clés, badge magnétique",39
4121,2021-01-15 00:00:00+00:00,Divers,17
4122,2021-01-15 00:00:00+00:00,Instruments de musique,3
4123,2021-01-15 00:00:00+00:00,"Livres, articles de papéterie",12
4124,2021-01-15 00:00:00+00:00,Optique,54
4125,2021-01-15 00:00:00+00:00,Parapluies,2
4126,2021-01-15 00:00:00+00:00,Pièces d'identités et papiers personnels,62
4127,2021-01-15 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",126
4128,2021-01-15 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",18
4129,2021-01-15 00:00:00+00:00,"Vêtements, chaussures",61
4130,2021-01-22 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",127
4131,2021-01-22 00:00:00+00:00,"Articles d'enfants, de puériculture",5
4132,2021-01-22 00:00:00+00:00,"Articles de sport, loisirs, camping",9
4133,2021-01-22 00:00:00+00:00,Articles médicaux,6
4134,2021-01-22 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",353
4135,2021-01-22 00:00:00+00:00,"Bijoux, montres",5
4136,2021-01-22 00:00:00+00:00,"Clés, porte-clés, badge magnétique",40
4137,2021-01-22 00:00:00+00:00,Divers,21
4138,2021-01-22 00:00:00+00:00,Instruments de musique,1
4139,2021-01-22 00:00:00+00:00,"Livres, articles de papéterie",11
4140,2021-01-22 00:00:00+00:00,Optique,48
4141,2021-01-22 00:00:00+00:00,Parapluies,8
4142,2021-01-22 00:00:00+00:00,Pièces d'identités et papiers personnels,56
4143,2021-01-22 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",97
4144,2021-01-22 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",15
4145,2021-01-22 00:00:00+00:00,"Vêtements, chaussures",61
4146,2021-01-29 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",159
4147,2021-01-29 00:00:00+00:00,"Articles d'enfants, de puériculture",6
4148,2021-01-29 00:00:00+00:00,"Articles de sport, loisirs, camping",12
4149,2021-01-29 00:00:00+00:00,Articles médicaux,3
4150,2021-01-29 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",314
4151,2021-01-29 00:00:00+00:00,"Bijoux, montres",5
4152,2021-01-29 00:00:00+00:00,"Clés, porte-clés, badge magnétique",41
4153,2021-01-29 00:00:00+00:00,Divers,21
4154,2021-01-29 00:00:00+00:00,Instruments de musique,2
4155,2021-01-29 00:00:00+00:00,"Livres, articles de papéterie",16
4156,2021-01-29 00:00:00+00:00,Optique,41
4157,2021-01-29 00:00:00+00:00,Parapluies,14
4158,2021-01-29 00:00:00+00:00,Pièces d'identités et papiers personnels,59
4159,2021-01-29 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",99
4160,2021-01-29 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",18
4161,2021-01-29 00:00:00+00:00,"Vêtements, chaussures",54
4162,2021-02-05 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",153
4163,2021-02-05 00:00:00+00:00,"Articles d'enfants, de puériculture",6
4164,2021-02-05 00:00:00+00:00,"Articles de sport, loisirs, camping",7
4165,2021-02-05 00:00:00+00:00,Articles médicaux,4
4166,2021-02-05 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",329
4167,2021-02-05 00:00:00+00:00,"Bijoux, montres",6
4168,2021-02-05 00:00:00+00:00,"Clés, porte-clés, badge magnétique",42
4169,2021-02-05 00:00:00+00:00,Divers,21
4170,2021-02-05 00:00:00+00:00,Instruments de musique,3
4171,2021-02-05 00:00:00+00:00,"Livres, articles de papéterie",12
4172,2021-02-05 00:00:00+00:00,Optique,38
4173,2021-02-05 00:00:00+00:00,Parapluies,24
4174,2021-02-05 00:00:00+00:00,Pièces d'identités et papiers personnels,52
4175,2021-02-05 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",96
4176,2021-02-05 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",15
4177,2021-02-05 00:00:00+00:00,"Vêtements, chaussures",69
4178,2021-02-12 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",157
4179,2021-02-12 00:00:00+00:00,"Articles d'enfants, de puériculture",6
4180,2021-02-12 00:00:00+00:00,"Articles de sport, loisirs, camping",8
4181,2021-02-12 00:00:00+00:00,Articles médicaux,4
4182,2021-02-12 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",302
4183,2021-02-12 00:00:00+00:00,"Bijoux, montres",6
4184,2021-02-12 00:00:00+00:00,"Clés, porte-clés, badge magnétique",38
4185,2021-02-12 00:00:00+00:00,Divers,17
4186,2021-02-12 00:00:00+00:00,Instruments de musique,3
4187,2021-02-12 00:00:00+00:00,"Livres, articles de papéterie",13
4188,2021-02-12 00:00:00+00:00,Optique,58
4189,2021-02-12 00:00:00+00:00,Parapluies,12
4190,2021-02-12 00:00:00+00:00,Pièces d'identités et papiers personnels,64
4191,2021-02-12 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",111
4192,2021-02-12 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",17
4193,2021-02-12 00:00:00+00:00,"Vêtements, chaussures",68
4194,2021-02-19 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",160
4195,2021-02-19 00:00:00+00:00,"Articles d'enfants, de puériculture",8
4196,2021-02-19 00:00:00+00:00,"Articles de sport, loisirs, camping",8
4197,2021-02-19 00:00:00+00:00,Articles médicaux,3
4198,2021-02-19 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",365
4199,2021-02-19 00:00:00+00:00,"Bijoux, montres",8
4200,2021-02-19 00:00:00+00:00,"Clés, porte-clés, badge magnétique",40
4201,2021-02-19 00:00:00+00:00,Divers,18
4202,2021-02-19 00:00:00+00:00,Instruments de musique,2
4203,2021-02-19 00:00:00+00:00,"Livres, articles de papéterie",10
4204,2021-02-19 00:00:00+00:00,Optique,34
4205,2021-02-19 00:00:00+00:00,Parapluies,7
4206,2021-02-19 00:00:00+00:00,Pièces d'identités et papiers personnels,62
4207,2021-02-19 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",106
4208,2021-02-19 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",15
4209,2021-02-19 00:00:00+00:00,"Vêtements, chaussures",82
4210,2021-02-26 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",160
4211,2021-02-26 00:00:00+00:00,"Articles d'enfants, de puériculture",8
4212,2021-02-26 00:00:00+00:00,"Articles de sport, loisirs, camping",15
4213,2021-02-26 00:00:00+00:00,Articles médicaux,8
4214,2021-02-26 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",384
4215,2021-02-26 00:00:00+00:00,"Bijoux, montres",12
4216,2021-02-26 00:00:00+00:00,"Clés, porte-clés, badge magnétique",49
4217,2021-02-26 00:00:00+00:00,Divers,24
4218,2021-02-26 00:00:00+00:00,Instruments de musique,1
4219,2021-02-26 00:00:00+00:00,"Livres, articles de papéterie",21
4220,2021-02-26 00:00:00+00:00,Optique,57
4221,2021-02-26 00:00:00+00:00,Parapluies,9
4222,2021-02-26 00:00:00+00:00,Pièces d'identités et papiers personnels,76
4223,2021-02-26 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",127
4224,2021-02-26 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",23
4225,2021-02-26 00:00:00+00:00,"Vêtements, chaussures",81
4226,2021-03-05 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",209
4227,2021-03-05 00:00:00+00:00,"Articles d'enfants, de puériculture",22
4228,2021-03-05 00:00:00+00:00,"Articles de sport, loisirs, camping",20
4229,2021-03-05 00:00:00+00:00,Articles médicaux,4
4230,2021-03-05 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",364
4231,2021-03-05 00:00:00+00:00,"Bijoux, montres",9
4232,2021-03-05 00:00:00+00:00,"Clés, porte-clés, badge magnétique",35
4233,2021-03-05 00:00:00+00:00,Divers,26
4234,2021-03-05 00:00:00+00:00,Instruments de musique,2
4235,2021-03-05 00:00:00+00:00,"Livres, articles de papéterie",19
4236,2021-03-05 00:00:00+00:00,Optique,46
4237,2021-03-05 00:00:00+00:00,Parapluies,2
4238,2021-03-05 00:00:00+00:00,Pièces d'identités et papiers personnels,53
4239,2021-03-05 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",130
4240,2021-03-05 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",24
4241,2021-03-05 00:00:00+00:00,"Vêtements, chaussures",76
4242,2021-03-12 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",194
4243,2021-03-12 00:00:00+00:00,"Articles d'enfants, de puériculture",11
4244,2021-03-12 00:00:00+00:00,"Articles de sport, loisirs, camping",10
4245,2021-03-12 00:00:00+00:00,Articles médicaux,5
4246,2021-03-12 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",351
4247,2021-03-12 00:00:00+00:00,"Bijoux, montres",10
4248,2021-03-12 00:00:00+00:00,"Clés, porte-clés, badge magnétique",37
4249,2021-03-12 00:00:00+00:00,Divers,24
4250,2021-03-12 00:00:00+00:00,Instruments de musique,3
4251,2021-03-12 00:00:00+00:00,"Livres, articles de papéterie",17
4252,2021-03-12 00:00:00+00:00,Optique,54
4253,2021-03-12 00:00:00+00:00,Parapluies,6
4254,2021-03-12 00:00:00+00:00,Pièces d'identités et papiers personnels,55
4255,2021-03-12 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",139
4256,2021-03-12 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",15
4257,2021-03-12 00:00:00+00:00,"Vêtements, chaussures",93
4258,2021-03-19 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",157
4259,2021-03-19 00:00:00+00:00,"Articles d'enfants, de puériculture",6
4260,2021-03-19 00:00:00+00:00,"Articles de sport, loisirs, camping",10
4261,2021-03-19 00:00:00+00:00,Articles médicaux,5
4262,2021-03-19 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",327
4263,2021-03-19 00:00:00+00:00,"Bijoux, montres",6
4264,2021-03-19 00:00:00+00:00,"Clés, porte-clés, badge magnétique",35
4265,2021-03-19 00:00:00+00:00,Divers,20
4266,2021-03-19 00:00:00+00:00,Instruments de musique,2
4267,2021-03-19 00:00:00+00:00,"Livres, articles de papéterie",14
4268,2021-03-19 00:00:00+00:00,Optique,54
4269,2021-03-19 00:00:00+00:00,Parapluies,7
4270,2021-03-19 00:00:00+00:00,Pièces d'identités et papiers personnels,71
4271,2021-03-19 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",124
4272,2021-03-19 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",18
4273,2021-03-19 00:00:00+00:00,"Vêtements, chaussures",67
4274,2021-03-26 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",147
4275,2021-03-26 00:00:00+00:00,"Articles d'enfants, de puériculture",11
4276,2021-03-26 00:00:00+00:00,"Articles de sport, loisirs, camping",9
4277,2021-03-26 00:00:00+00:00,Articles médicaux,3
4278,2021-03-26 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",300
4279,2021-03-26 00:00:00+00:00,"Bijoux, montres",4
4280,2021-03-26 00:00:00+00:00,"Clés, porte-clés, badge magnétique",28
4281,2021-03-26 00:00:00+00:00,Divers,13
4282,2021-03-26 00:00:00+00:00,Instruments de musique,2
4283,2021-03-26 00:00:00+00:00,"Livres, articles de papéterie",26
4284,2021-03-26 00:00:00+00:00,Optique,38
4285,2021-03-26 00:00:00+00:00,Parapluies,4
4286,2021-03-26 00:00:00+00:00,Pièces d'identités et papiers personnels,64
4287,2021-03-26 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",115
4288,2021-03-26 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",19
4289,2021-03-26 00:00:00+00:00,"Vêtements, chaussures",52
4290,2021-04-02 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",153
4291,2021-04-02 00:00:00+00:00,"Articles d'enfants, de puériculture",6
4292,2021-04-02 00:00:00+00:00,"Articles de sport, loisirs, camping",9
4293,2021-04-02 00:00:00+00:00,Articles médicaux,7
4294,2021-04-02 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",273
4295,2021-04-02 00:00:00+00:00,"Bijoux, montres",8
4296,2021-04-02 00:00:00+00:00,"Clés, porte-clés, badge magnétique",43
4297,2021-04-02 00:00:00+00:00,Divers,18
4298,2021-04-02 00:00:00+00:00,Instruments de musique,2
4299,2021-04-02 00:00:00+00:00,"Livres, articles de papéterie",21
4300,2021-04-02 00:00:00+00:00,Optique,51
4301,2021-04-02 00:00:00+00:00,Parapluies,3
4302,2021-04-02 00:00:00+00:00,Pièces d'identités et papiers personnels,61
4303,2021-04-02 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",132
4304,2021-04-02 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",22
